date,sales,profit
2017-09-30,540,8208.69779530849
2017-11-14,363,7476.753540755458
2017-01-22,685,1044.5551316423562
2017-02-11,242,6418.739470579495
2017-05-14,346,5822.862855904935
2017-01-02,454,6295.53275082571
2017-02-05,453,5046.996872081319
2017-01-10,589,5170.628697232212
2017-08-29,677,7013.198816534531
2017-01-21,858,9074.031383565198
2017-02-13,422,6974.733391595814
2017-09-18,1084,1977.0432177596217
2017-05-22,405,5295.4264593578
2017-10-04,310,4724.9302405679555
2017-06-04,851,9352.560550228265
2017-07-04,793,9447.110213103302
2017-10-20,377,1150.591549485964
2017-07-10,721,9367.301902512112
2017-03-22,348,2063.6190124480295
2017-10-03,553,7356.984429315569
2017-03-19,832,9821.324944992057
2017-05-30,957,2345.3309305423177
2017-06-03,426,1079.6645967955715
2017-06-20,120,3645.1624962547776
2017-08-10,889,8001.938408035519
2017-07-25,134,4179.891077624781
2017-05-15,643,5726.720720715699
2017-07-23,958,4252.556012010784
2017-06-22,148,9876.672512609906
2017-01-23,294,6851.8690734055435
2017-08-07,429,9863.086156809324
2017-05-27,232,1506.7192307498917
2017-08-19,669,6919.762007148609
2017-12-14,555,3071.1136299540135
2017-03-10,997,6685.402405476306
2017-09-19,817,1056.865519747251
2017-05-14,352,8178.698608133474
2017-01-01,711,2317.152535825734
2017-07-24,759,1124.23750586244
2017-11-14,474,5657.777393336283
2017-11-10,663,1489.8613692067668
2017-12-20,434,7635.93989079424
2017-08-24,906,5965.513510233083
2017-07-30,248,2170.9593952131668
2017-07-28,289,8830.913237061075
2017-05-24,434,4041.0391174859465
2017-02-27,1028,4607.58153394555
2017-01-27,512,1712.5123120093635
2017-07-17,545,8729.908030421508
2017-11-26,797,8964.56925200401
2017-07-30,809,8813.697419732162
2017-03-14,396,6734.921478349396
2017-04-14,1072,4075.336296192199
2017-09-21,261,5316.263444632656
2017-06-28,449,1324.4009025010098
2017-05-18,292,4915.248954223052
2017-04-22,377,7493.304440185245
2017-06-20,1050,2853.7170124148006
2017-07-13,145,6968.507598506571
2017-02-01,786,6600.726488480732
2017-02-07,725,6666.729224836486
2017-09-02,724,7707.707594222234
2017-09-22,617,7492.584243737015
2017-06-04,762,7452.079857260693
2017-07-21,281,1374.454766789637
2017-08-02,655,9943.140088158107
2017-07-11,758,8107.730456386598
2017-11-30,907,7382.492422346276
2017-10-09,920,1642.9854690942252
2017-05-30,880,9169.153803164627
2017-10-19,416,1473.1129264745416
2017-10-28,945,1436.4392375223044
2017-02-17,760,9353.877731974007
2017-02-10,242,2994.571009959295
2017-11-21,951,3942.3084952184518
2017-03-17,897,2844.616182214214
2017-11-30,482,9700.346475801087
2017-12-10,1042,4272.8791927957
2017-10-29,754,9229.96041593306
2017-12-12,1035,9625.786538782877
2017-12-11,693,2177.349472703884
2017-11-01,1071,7933.780370341075
2017-12-20,403,1570.1778475861443
2017-09-13,270,8590.88851578534
2017-06-08,628,9029.17421949652
2017-07-26,1044,2300.5532472195173
2017-11-04,220,6772.377799225149
2017-07-13,254,4497.033050697451
2017-05-31,645,3377.571085719172
2017-06-16,867,7393.092326913562
2017-05-13,731,4345.4000420497105
2017-02-27,267,2336.4717770201546
2017-08-01,740,8968.46714851745
2017-03-06,968,7361.436811331643
2017-02-06,558,5702.076964680063
2017-05-08,531,2175.553798770504
2017-03-06,241,9389.824468555586
2017-03-08,122,6306.7798791093455
2017-07-26,376,5494.13382173724
2017-04-16,404,6603.615678961161
2017-09-15,1093,5857.70401601238
2017-09-22,679,8400.249310567378
2017-03-29,814,2738.3055460686383
2017-10-18,675,1740.1893340753245
2017-07-08,198,4756.1786018587045
2017-04-29,308,3837.947983103477
2017-03-29,889,6642.006740170792
2017-08-08,331,7032.183972229389
2017-03-18,874,5235.7599649451195
2017-07-05,118,2167.172483596526
2017-07-26,924,4949.164927129954
2017-12-14,865,9414.504798808312
2017-10-12,1019,1099.091187916378
2017-07-19,541,1284.9706002592616
2017-02-15,265,9059.04592211419
2017-06-30,938,3121.646011272509
2017-06-21,275,1459.910675515354
2017-05-01,241,9454.927344656606
2017-03-17,773,8462.172672365836
2017-08-08,147,9272.660130370443
2017-06-29,709,7813.768711448014
2017-04-08,812,7629.7475674657635
2017-03-26,1021,6355.590559422114
2017-06-01,738,6862.095628896924
2017-10-31,387,5323.582136809965
2017-07-12,932,4517.129264843733
2017-06-01,562,1442.8289872373887
2017-07-21,487,2742.7151337292466
2017-11-09,1055,7327.983430734893
2017-10-03,606,7004.163346033322
2017-11-27,1016,5197.501503880298
2017-06-07,1014,1589.6327755741186
2017-04-30,897,4486.110753174091
2017-06-21,122,3924.5369727794364
2017-11-28,834,7751.7731586654645
2017-12-04,643,1354.2398830778336
2017-03-18,451,4555.995284720257
2017-09-10,836,2085.006818609415
2017-09-24,374,6454.522591699693
2017-05-21,803,3225.1160718847927
2017-01-14,926,7426.444291377952
2017-05-05,616,7317.083840137188
2017-05-06,770,2777.5404657961008
2017-07-08,840,5600.312098186379
2017-07-07,1058,1429.7973075663049
2017-10-12,406,3362.366786543315
2017-11-01,454,1035.0010935322352
2017-10-26,681,5880.735621791765
2017-04-11,980,1268.0404955108756
2017-08-05,768,4461.529939355643
2017-03-25,811,7382.704456416978
2017-10-29,246,1870.7213682842048
2017-08-28,280,1008.9688194233923
2017-12-02,1013,1178.567313970477
2017-01-24,769,6797.754763006883
2017-02-25,109,5437.870074857072
2017-02-14,531,3335.611429080588
2017-02-15,150,6318.653195071953
2017-11-24,321,1675.8316455673325
2017-12-12,546,8120.044707712417
2017-10-07,759,9441.582296485773
2017-03-14,831,2233.861466955307
2017-05-17,343,5517.415525059406
2017-05-13,780,2775.6523030883936
2017-08-16,555,8757.435812548489
2017-03-29,113,4951.6162660067275
2017-11-09,758,2508.2749788283227
2017-08-10,307,1674.7641089122944
2017-08-02,444,5201.466158219426
2017-07-17,624,8287.32396580843
2017-05-13,628,8206.922422506233
2017-05-12,582,3664.1913960887205
2017-05-21,978,7354.658309431992
2017-11-27,972,1819.1079989317893
2017-03-21,351,8018.190366954266
2017-08-06,302,4868.800179861973
2017-02-18,238,6660.260710047359
2017-08-02,692,8325.49401807773
2017-02-24,123,8689.347685565524
2017-01-22,721,3117.4907432930413
2017-01-12,129,8980.056476270542
2017-04-11,474,2248.122357023706
2017-05-19,664,8552.168290030037
2017-01-25,1042,9389.53153433691
2017-09-17,872,7155.179749933293
2017-03-01,214,1272.639307390224
2017-10-05,569,3968.2329157911227
2017-02-07,644,9454.752201897336
2017-03-27,775,3589.9487543676973
2017-10-15,590,9932.760317238064
2017-01-13,532,4946.206776984516
2017-07-13,211,2969.512063795073
2017-02-24,860,4602.903439301363
2017-02-17,423,9746.648371085801
2017-07-18,491,2741.752349497392
2017-06-02,140,1250.6109212139093
2017-08-06,171,5991.532275630832
2017-04-05,434,4778.28463992439
2017-08-26,724,9164.200936965755
2017-02-14,789,6930.983945473008
2017-05-03,335,2761.4886497574826
2017-10-27,464,8226.908833214839
2017-02-28,187,5728.459048839357
2017-03-30,258,2631.626727255785
2017-08-27,805,3255.580802548431
2017-12-22,881,6237.62043011767
2017-10-17,962,6970.563392424973
2017-02-09,942,7210.387595056527
2017-09-13,643,1895.4871349376208
2017-02-12,843,6025.954528941622
2017-07-28,562,6619.359867545349
2017-06-22,569,8358.442342651251
2017-08-03,951,4598.392671610984
2017-11-12,708,4958.264603987489
2017-02-05,514,3910.328545311683
2017-03-26,641,5549.327115953068
2017-04-20,241,4762.408927085899
2017-05-23,398,4180.646221743516
2017-05-19,608,6404.1583163547775
2017-06-16,525,5848.541954389645
2017-02-15,673,3664.051579188239
2017-03-08,518,8682.26157614022
2017-09-17,673,9435.263390647871
2017-03-29,627,7051.8159654169785
2017-09-07,397,2998.6037210580994
2017-09-29,509,1635.8957234848372
2017-12-16,940,6372.950729643702
2017-11-22,643,9270.941459620268
2017-02-14,504,2720.0629684584283
2017-06-23,1028,7148.718309177214
2017-02-18,1057,9597.716822200822
2017-08-02,1018,2855.7112764824547
2017-10-13,198,8390.083508658216
2017-02-28,894,5145.067159820403
2017-08-06,1060,2423.512397744137
2017-06-06,938,6761.335295266111
2017-04-04,822,3009.678562634264
2017-03-19,944,5168.448550374482
2017-03-29,938,1627.1042167546489
2017-02-13,712,6236.760902952051
2017-06-28,940,6939.372208530714
2017-11-20,391,3155.4533427978545
2017-11-08,898,6243.587985069694
2017-05-01,976,3790.408267472216
2017-11-02,297,6240.037350860829
2017-07-17,344,7221.515047812379
2017-02-20,589,8976.288954992386
2017-07-25,869,8188.560119344584
2017-09-22,294,1139.2460053080217
2017-09-20,756,9151.642952104881
2017-05-24,1096,9995.505980376698
2017-04-21,688,3858.9524626171597
2017-08-28,944,5588.196146757104
2017-08-01,457,6429.1937450144105
2017-06-13,452,4701.95169840834
2017-12-17,967,2924.1524954920037
2017-03-31,794,3063.8161672733104
2017-08-20,184,8708.459794443104
2017-01-23,152,4573.957694691677
2017-03-31,557,1817.144418066574
2017-11-25,530,2928.2000462573333
2017-04-19,607,8658.070492656634
2017-07-30,1084,3030.0416422287526
2017-06-18,905,5453.723432429505
2017-05-26,111,6802.009638466255
2017-04-18,742,1980.6225455612132
2017-12-23,484,1394.3222646280803
2017-07-15,453,3214.827638188736
2017-04-26,460,1750.4840832998857
2017-11-06,543,5957.077758518022
2017-01-23,730,8549.300046483853
2017-07-04,670,9344.130844748668
2017-10-18,804,8356.01805890369
2017-06-10,813,9619.104245521632
2017-02-02,513,1330.0695361635458
2017-08-19,817,3660.566956756121
2017-02-23,193,1374.914080071137
2017-03-06,575,6122.5067962045705
2017-01-26,920,1291.5885536831345
2017-04-12,661,9159.849967791652
2017-07-02,181,8473.07148942011
2017-11-23,766,2069.0781793757697
2017-11-23,702,7437.5334469264
2017-01-18,814,8849.903367768851
2017-11-17,831,8240.075409102737
2017-04-07,671,5000.810998973777
2017-02-06,1033,6529.885737489478
2017-11-08,169,2642.9811259970197
2017-12-18,882,2563.395307904392
2017-12-13,415,7041.069143407049
2017-11-03,382,4265.340159654138
2017-11-03,929,7933.896821208642
2017-08-07,393,4693.891951156829
2017-12-16,854,5966.8361089380505
2017-09-13,317,5724.341924535459
2017-08-05,479,3232.213385688281
2017-01-27,498,5653.092660134777
2017-12-02,952,3570.4878385558845
2017-01-12,277,4558.029936100354
2017-06-03,699,1701.2340755324
2017-06-26,944,4930.528780995201
2017-04-21,1022,3755.943321391787
2017-03-27,420,4930.244427245869
2017-04-01,410,9683.453706175967
2017-03-03,310,2796.2647884410057
2017-04-04,192,6756.356822114661
2017-09-02,399,6322.297222482075
2017-10-25,964,2905.8656541281953
2017-03-23,753,7553.49566219475
2017-04-19,437,5997.362735755679
2017-09-13,520,8850.879748483465
2017-11-16,950,1807.476472392572
2017-06-08,617,5777.098031675369
2017-05-08,980,2794.671605693068
2017-07-15,1030,9945.0926636408
2017-07-06,546,2105.7652773706163
2017-04-21,1037,6507.697724093622
2017-09-15,128,9703.587577837698
2017-01-03,889,2284.31964825442
2017-02-02,343,9256.520318499359
2017-06-16,578,3698.3750139919835
2017-10-31,696,3874.2295576606516
2017-04-20,113,3508.1979645470747
2017-06-20,798,7348.974099437658
2017-11-11,1079,7948.427315920217
2017-06-28,226,9003.064766899064
2017-04-20,372,6658.240843740093
2017-02-08,1097,2893.8878021657893
2017-03-22,671,8066.42472657901
2017-02-10,1041,4870.883228424676
2017-07-16,161,9375.60963321374
2017-03-29,1001,7062.338221052231
2017-01-03,574,2878.254484087245
2017-11-14,903,6776.504878001303
2017-07-03,384,6380.060501316964
2017-02-03,1079,9547.765638900073
2017-07-22,653,2931.1705905299514
2017-03-22,603,1677.741357783946
2017-10-05,494,4207.056767228067
2017-01-04,731,8800.434364706449
2017-08-21,850,1205.2831696102512
2017-09-13,810,2932.1151909815517
2017-09-21,963,2684.9193797452126
2017-10-13,326,7739.129986480617
2017-01-11,266,2432.907066819608
2017-05-17,212,2384.592759547901
2017-12-21,672,3395.598746727449
2017-11-23,227,1527.8963229873257
2017-02-24,942,5067.054301885615
2017-03-04,731,4377.463728352733
2017-10-25,398,9964.478510149402
2017-11-20,373,7959.976223543591
2017-10-16,1096,9666.124035208555
2017-08-31,104,5263.351338477262
2017-09-04,1059,8484.401612903075
2017-09-13,642,7107.600156621676
2017-03-26,468,4256.361997296319
2017-08-07,904,1860.2694723740503
2017-12-15,343,6847.9207049608585
2017-01-12,126,2366.766947294346
2017-02-24,843,2149.5830852881754
2017-02-24,816,4915.091688952616
2017-04-19,576,9208.278940863438
2017-01-11,983,1002.7081820998503
2017-01-02,871,3297.6388268342857
2017-08-11,861,5946.180835121909
2017-01-01,690,7833.937450926182
2017-01-30,879,7364.815694639828
2017-08-15,261,4586.398251339578
2017-04-03,228,8790.84138182532
2017-04-14,879,7587.274828974407
2017-03-02,1082,5230.007112488259
2017-03-05,680,6714.040471344475
2017-11-16,406,3888.306530197213
2017-01-04,348,7547.133124878879
2017-10-21,1053,8279.503268423865
2017-03-24,903,9264.710209343822
2017-11-17,714,7089.6098314385135
2017-05-27,713,6299.714062377149
2017-05-17,859,9400.17893963801
2017-04-28,1076,3670.3620314784566
2017-01-03,777,3031.351359067775
2017-07-11,1043,7194.991791766695
2017-03-29,196,7496.811077940651
2017-09-25,1078,8051.801642202892
2017-06-09,748,2981.221955359777
2017-06-18,153,5809.7933234444445
2017-05-25,100,7414.575053130655
2017-02-05,1072,1208.3506729674039
2017-07-28,1067,2410.9090018194383
2017-08-12,737,8880.815335978703
2017-11-16,262,2395.4134392514216
2017-04-04,916,7109.118958947155
2017-12-15,966,6442.629679537532
2017-05-30,119,6461.672473834037
2017-09-14,451,8131.039490716776
2017-11-01,973,9820.2037816538
2017-09-07,685,8302.02773462527
2017-08-01,1055,6817.810732663111
2017-12-22,671,3110.6948010855167
2017-10-05,308,8315.665341448654
2017-09-11,966,4421.185145874381
2017-11-13,138,9966.783931311411
2017-02-26,1078,5847.4185973992935
2017-03-14,357,6865.1857214273605
2017-10-28,365,7747.624085945022
2017-11-30,898,1042.959356664233
2017-10-20,222,2322.9031826354885
2017-09-27,501,5421.40841906576
2017-03-16,896,5890.989475881531
2017-10-28,1011,3654.030354113774
2017-03-12,517,3445.5153111267823
2017-11-30,524,5999.053249748196
2017-09-21,142,3210.949972189689
2017-11-25,990,5452.6475830025265
2017-10-21,1043,1910.5141625372116
2017-08-21,788,5122.754694222368
2017-11-03,1068,3041.951939255776
2017-10-04,117,9720.727064431256
2017-10-09,558,6672.5634647607385
2017-09-09,824,6900.600293089954
2017-02-17,467,6937.345844193368
2017-05-08,868,8896.65733920045
2017-11-17,155,5672.00625617896
2017-09-10,433,5884.923941347165
2017-05-06,306,7343.9649301722175
2017-12-08,482,9949.485801450677
2017-10-31,457,6116.2731627076455
2017-02-25,330,7390.5202071254325
2017-05-15,1016,3910.8347728979625
2017-05-18,1014,1604.5967203398136
2017-09-30,388,4891.010372110979
2017-06-25,980,9382.893247772856
2017-08-05,261,8417.922257124193
2017-01-01,170,6575.978132882791
2017-09-05,264,6441.112360719181
2017-08-08,381,5672.899802934719
2017-12-06,682,1257.3479306828785
2017-12-11,225,7897.235337699348
2017-07-15,766,5745.151329225749
2017-01-02,833,7343.965018480811
2017-05-18,454,3667.4304753271435
2017-10-27,1052,8223.25662515729
2017-05-03,514,1951.8292489820037
2017-04-29,988,7401.080837798057
2017-01-20,894,6493.343591553577
2017-07-29,986,7589.534948802752
2017-06-05,259,5153.116183296128
2017-12-15,409,7025.367732434591
2017-06-28,1002,5206.163184575482
2017-05-29,329,9254.462983818903
2017-08-20,298,6001.558031305285
2017-03-24,784,3232.5582759640447
2017-04-28,415,5649.248003349667
2017-09-12,557,6521.405305431585
2017-10-05,1028,3306.559509317279
2017-03-22,618,7841.854087141816
2017-03-28,694,4251.681749996496
2017-07-18,479,1870.0851763873525
2017-08-25,257,5960.474394577999
2017-07-03,1035,5952.448532677574
2017-04-13,824,2995.876438622753
2017-01-07,789,1255.3908459305121
2017-07-19,663,6126.651273380625
2017-08-07,189,5473.542474538324
2017-07-06,788,2380.9008101605154
2017-12-09,871,4948.150104913587
2017-11-28,101,3968.9520096785805
2017-03-11,691,5369.055398326324
2017-01-19,180,6280.819036981122
2017-08-12,541,8501.049198588362
2017-06-22,605,7142.968031370599
2017-08-24,391,4700.330652652143
2017-12-01,567,8977.395076192992
2017-06-30,895,9548.017488914635
2017-06-03,1005,2773.095777594626
2017-06-21,833,4925.766336576975
2017-09-24,476,8204.112371574254
2017-06-27,802,7615.9826845905545
2017-09-23,953,4027.0866885048918
2017-03-25,515,5474.662022630412
2017-06-03,818,1720.6341479337234
2017-04-14,327,9965.972750181436
2017-03-31,205,2327.7307012873416
2017-02-26,289,8593.377363655089
2017-09-19,984,2922.5936715048465
2017-03-27,575,7376.05082210184
2017-07-22,344,7191.671434247082
2017-02-03,282,2488.5637715468556
2017-08-07,699,5570.713523968064
2017-01-28,213,9250.416930321835
2017-03-31,1080,2849.0206409618336
2017-05-09,844,1328.8532227984683
2017-02-13,335,8046.90298504829
2017-02-07,198,4248.126934208238
2017-01-06,282,1899.3173715842113
2017-04-04,1050,6453.774051246888
2017-11-26,267,5448.314232116336
2017-06-13,848,7196.9187019008195
2017-07-02,679,4944.063049917943
2017-07-09,325,2811.6503296555975
2017-07-28,104,3181.5416398627376
2017-12-01,324,9460.224873691357
2017-04-02,894,7086.316677069476
2017-07-07,682,9063.235533258514
2017-10-05,1011,9237.597339812008
2017-12-17,870,3196.9408827644065
2017-10-14,1060,9037.388213058312
2017-06-04,884,6676.993408190117
2017-10-24,350,8322.74432354414
2017-04-16,225,9462.330164040768
2017-10-31,699,9799.62176356345
2017-07-16,730,6467.959688465246
2017-06-08,807,3592.3081791072386
2017-11-29,528,2753.4130767129295
2017-04-29,436,4152.299304331675
2017-02-23,1028,9324.356044079117
2017-11-17,313,5578.842724947637
2017-05-12,357,1360.1571755413415
2017-08-28,524,8818.076751258439
2017-09-14,775,1207.0586149526828
2017-10-06,214,3027.977368345253
2017-11-18,634,8646.60691120827
2017-01-31,144,4681.3371756940505
2017-05-16,237,1552.0121749159066
2017-07-18,992,4290.512847318621
2017-02-02,826,8680.85730734804
2017-10-17,332,8837.13677900582
2017-04-29,942,7454.072092563187
2017-02-05,529,8786.547364701304
2017-12-09,835,1142.3328790392402
2017-10-05,169,3066.210165019796
2017-05-08,670,5769.517052208516
2017-11-10,879,4346.016005119705
2017-10-28,593,5732.096198973684
2017-03-12,574,2569.0253433336866
2017-05-13,252,4497.662812594843
2017-08-18,488,4532.253075207127
2017-05-25,662,6925.813058650744
2017-11-18,1051,1237.416252946512
2017-08-06,286,9565.137633545914
2017-03-26,282,1997.7053717570125
2017-08-15,472,9850.245550885127
2017-03-31,215,8187.414579615352
2017-01-08,697,3805.875424386276
2017-06-30,593,9447.628963524823
2017-04-25,373,1873.6754388127465
2017-04-14,820,6547.401395314484
